Please add programs to enable admission application.,الرجاء إضافة برامج لتمكين تطبيق القبول.,
The following employees are currently still reporting to {0}:,لا يزال الموظفون التالي ذكرهم يتبعون حاليًا {0}:,
Please make sure the employees above report to another Active employee.,يرجى التأكد من أن الموظفين أعلاه يقدمون تقارير إلى موظف نشط آخر.,
Cannot Relieve Employee,لا يمكن إعفاء الموظف,
Please enter {0},الرجاء إدخال {0},
Please select another payment method. Mpesa does not support transactions in currency '{0}',الرجاء تحديد طريقة دفع أخرى. لا تدعم Mpesa المعاملات بالعملة &quot;{0}&quot;,
Transaction Error,خطأ في المعاملة,
Mpesa Express Transaction Error,خطأ معاملة Mpesa Express,
"Issue detected with Mpesa configuration, check the error logs for more details",تم اكتشاف مشكلة في تكوين Mpesa ، تحقق من سجلات الأخطاء لمزيد من التفاصيل,
Mpesa Express Error,خطأ Mpesa Express,
Account Balance Processing Error,خطأ في معالجة رصيد الحساب,
Please check your configuration and try again,يرجى التحقق من التكوين الخاص بك وحاول مرة أخرى,
Mpesa Account Balance Processing Error,خطأ في معالجة رصيد حساب Mpesa,
Balance Details,تفاصيل الرصيد,
Current Balance,الرصيد الحالي,
Available Balance,الرصيد المتوفر,
Reserved Balance,رصيد محجوز,
Uncleared Balance,رصيد غير مصفى,
Payment related to {0} is not completed,الدفع المتعلق بـ {0} لم يكتمل,
Row #{}: Item Code: {} is not available under warehouse {}.,الصف # {}: رمز العنصر: {} غير متوفر ضمن المستودع {}.,
Row #{}: Stock quantity not enough for Item Code: {} under warehouse {}. Available quantity {}.,الصف # {}: كمية المخزون غير كافية لرمز الصنف: {} تحت المستودع {}. الكمية المتوفرة {}.,
Row #{}: Please select a serial no and batch against item: {} or remove it to complete transaction.,الصف # {}: الرجاء تحديد رقم تسلسلي ودفعة مقابل العنصر: {} أو إزالته لإكمال المعاملة.,
Row #{}: No serial number selected against item: {}. Please select one or remove it to complete transaction.,الصف # {}: لم يتم تحديد رقم تسلسلي مقابل العنصر: {}. يرجى تحديد واحد أو إزالته لإكمال الصفقة.,
Row #{}: No batch selected against item: {}. Please select a batch or remove it to complete transaction.,الصف رقم {}: لم يتم تحديد دُفعة مقابل العنصر: {}. يرجى تحديد دفعة أو إزالتها لإكمال المعاملة.,
Payment amount cannot be less than or equal to 0,لا يمكن أن يكون مبلغ الدفعة أقل من أو يساوي 0,
Please enter the phone number first,الرجاء إدخال رقم الهاتف أولاً,
Row #{}: {} {} does not exist.,الصف رقم {}: {} {} غير موجود.,
Row #{0}: {1} is required to create the Opening {2} Invoices,الصف رقم {0}: {1} مطلوب لإنشاء فواتير الافتتاح {2},
You had {} errors while creating opening invoices. Check {} for more details,كان لديك {} من الأخطاء أثناء إنشاء الفواتير الافتتاحية. تحقق من {} لمزيد من التفاصيل,
Error Occured,حدث خطأ,
Opening Invoice Creation In Progress,جاري إنشاء الفاتورة الافتتاحية,
Creating {} out of {} {},إنشاء {} من {} {},
(Serial No: {0}) cannot be consumed as it's reserverd to fullfill Sales Order {1}.,(الرقم التسلسلي: {0}) لا يمكن استهلاكه لأنه محجوز لملء طلب المبيعات {1}.,
Item {0} {1},العنصر {0} {1},
Last Stock Transaction for item {0} under warehouse {1} was on {2}.,كانت آخر معاملة مخزون للبند {0} تحت المستودع {1} في {2}.,
Stock Transactions for Item {0} under warehouse {1} cannot be posted before this time.,لا يمكن ترحيل معاملات المخزون للبند {0} تحت المستودع {1} قبل هذا الوقت.,
Posting future stock transactions are not allowed due to Immutable Ledger,لا يُسمح بترحيل معاملات الأسهم المستقبلية بسبب دفتر الأستاذ غير القابل للتغيير,
A BOM with name {0} already exists for item {1}.,يوجد BOM بالاسم {0} بالفعل للعنصر {1}.,
{0}{1} Did you rename the item? Please contact Administrator / Tech support,{0} {1} هل أعدت تسمية العنصر؟ يرجى الاتصال بالدعم الفني / المسؤول,
At row #{0}: the sequence id {1} cannot be less than previous row sequence id {2},في الصف # {0}: لا يمكن أن يكون معرف التسلسل {1} أقل من معرف تسلسل الصف السابق {2},
The {0} ({1}) must be equal to {2} ({3}),يجب أن يكون {0} ({1}) مساويًا لـ {2} ({3}),
"{0}, complete the operation {1} before the operation {2}.",{0} ، أكمل العملية {1} قبل العملية {2}.,
Cannot ensure delivery by Serial No as Item {0} is added with and without Ensure Delivery by Serial No.,لا يمكن ضمان التسليم بواسطة Serial No حيث أن العنصر {0} مضاف مع وبدون ضمان التسليم بواسطة Serial No.,
Item {0} has no Serial No. Only serilialized items can have delivery based on Serial No,لا يحتوي العنصر {0} على رقم مسلسل. يمكن فقط تسليم العناصر المسلسلة بناءً على الرقم التسلسلي,
No active BOM found for item {0}. Delivery by Serial No cannot be ensured,لم يتم العثور على BOM نشط للعنصر {0}. لا يمكن ضمان التسليم عن طريق الرقم التسلسلي,
No pending medication orders found for selected criteria,لم يتم العثور على طلبات الأدوية المعلقة للمعايير المحددة,
From Date cannot be after the current date.,لا يمكن أن يكون من تاريخ بعد التاريخ الحالي.,
To Date cannot be after the current date.,لا يمكن أن يكون &quot;To Date&quot; بعد التاريخ الحالي.,
From Time cannot be after the current time.,من وقت لا يمكن أن يكون بعد الوقت الحالي.,
To Time cannot be after the current time.,لا يمكن أن يكون الوقت بعد الوقت الحالي.,
Stock Entry {0} created and ,تم إنشاء إدخال المخزون {0} و,
Inpatient Medication Orders updated successfully,تم تحديث طلبات الأدوية للمرضى الداخليين بنجاح,
Row {0}: Cannot create Inpatient Medication Entry against cancelled Inpatient Medication Order {1},الصف {0}: لا يمكن إنشاء إدخال دواء للمرضى الداخليين مقابل طلب دواء للمرضى الداخليين تم إلغاؤه {1},
Row {0}: This Medication Order is already marked as completed,الصف {0}: تم بالفعل وضع علامة على طلب الدواء هذا على أنه مكتمل,
Quantity not available for {0} in warehouse {1},الكمية غير متوفرة لـ {0} في المستودع {1},
Please enable Allow Negative Stock in Stock Settings or create Stock Entry to proceed.,يرجى تمكين السماح بالمخزون السلبي في إعدادات المخزون أو إنشاء إدخال المخزون للمتابعة.,
No Inpatient Record found against patient {0},لم يتم العثور على سجل للمرضى الداخليين للمريض {0},
An Inpatient Medication Order {0} against Patient Encounter {1} already exists.,يوجد بالفعل طلب دواء للمرضى الداخليين {0} ضد مقابلة المريض {1}.,
Allow In Returns,السماح في المرتجعات,
